school_year,building_code,dbn,location_name,location_code,address,borough,geographical_district_code,register,schools,schools_in_building,major_n,oth_n,nocrim_n,prop_n,vio_n,total_incidents,engroupa,rangea,avgofmajor_n,avgofoth_n,avgofnocrim_n,avgofprop_n,avgofvio_n,borough_name,cleaned_borough_name,postcode,latitude,longitude,community_board,council_district,census_tract,bin,bbl,nta,,,Total Rows:,6309
2014-15,Q735,MISSING DBN,BARD HIGH SCHOOL EARLY COLLEGE QUEENS,Q299,30-20 THOMSON AVENUE,Q,24,623,3,ACADEMY OF FINANCE AND ENTERPRISE | HIGH SCHOOL OF APPLIED COMMUNICATION | BARD HIGH SCHOOL EARLY COLLEGE QUEENS | 30-20 THOMSON AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,4C,501-750,N/A,N/A,N/A,N/A,N/A,QUEENS,QUEENS,11101,40.745095,-73.936635,2,26,179,4003517,4002740001,HUNTERS POINT-SUNNYSIDE-WEST MASPETH,,,,
2014-15,Q735,MISSING DBN,30-20 THOMSON AVENUE CONSOLIDATED LOCATION,,30-20 THOMSON AVENUE,Q,24,1522,3,ACADEMY OF FINANCE AND ENTERPRISE | HIGH SCHOOL OF APPLIED COMMUNICATION | BARD HIGH SCHOOL EARLY COLLEGE QUEENS | 30-20 THOMSON AVENUE CONSOLIDATED LOCATION,0,1,2,1,0,4,8C,1501-1750,0.82,2.97,5.58,1.79,1.67,QUEENS,QUEENS,11101,40.745095,-73.936635,2,26,179,4003517,4002740001,HUNTERS POINT-SUNNYSIDE-WEST MASPETH,,,,
2014-15,Q739,MISSING DBN,"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA",Q286,23-15 NEWTOWN AVENUE,Q,30,572,1,"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA",1,0,0,1,0,2,4C,501-750,0.31,1.12,1.82,0.79,0.51,QUEENS,QUEENS,11102,40.771215,-73.924591,1,22,69,4440035,4005420008,OLD ASTORIA,,,,
2014-15,Q744,MISSING DBN,CIVIC LEADERSHIP ACADEMY,Q293,45-10 94TH STREET,Q,24,479,4,CIVIC LEADERSHIP ACADEMY | PAN AMERICAN INTERNATIONAL HIGH SCHOOL | CORONA ARTS AND SCIENCES ACADEMY | VOYAGES PREPARATORY | 45-10 94TH STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,3C,251-500,N/A,N/A,N/A,N/A,N/A,QUEENS,QUEENS,11373,40.74373,-73.870642,4,25,463,4437166,4016000061,ELMHURST,,,,
2014-15,Q744,MISSING DBN,PAN AMERICAN INTERNATIONAL HIGH SCHOOL,Q296,45-10 94TH STREET,Q,24,378,4,CIVIC LEADERSHIP ACADEMY | PAN AMERICAN INTERNATIONAL HIGH SCHOOL | CORONA ARTS AND SCIENCES ACADEMY | VOYAGES PREPARATORY | 45-10 94TH STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,3C,251-500,N/A,N/A,N/A,N/A,N/A,QUEENS,QUEENS,11373,40.74373,-73.870642,4,25,463,4437166,4016000061,ELMHURST,,,,
2014-15,Q744,MISSING DBN,CORONA ARTS AND SCIENCES ACADEMY,Q311,45-10 94TH STREET,Q,24,212,4,CIVIC LEADERSHIP ACADEMY | PAN AMERICAN INTERNATIONAL HIGH SCHOOL | CORONA ARTS AND SCIENCES ACADEMY | VOYAGES PREPARATORY | 45-10 94TH STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,2C,1-250,N/A,N/A,N/A,N/A,N/A,QUEENS,QUEENS,11373,40.74373,-73.870642,4,25,463,4437166,4016000061,ELMHURST,,,,
2014-15,Q744,MISSING DBN,VOYAGES PREPARATORY,Q744,45-10 94TH STREET,Q,24,224,4,CIVIC LEADERSHIP ACADEMY | PAN AMERICAN INTERNATIONAL HIGH SCHOOL | CORONA ARTS AND SCIENCES ACADEMY | VOYAGES PREPARATORY | 45-10 94TH STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,2C,1-250,N/A,N/A,N/A,N/A,N/A,QUEENS,QUEENS,11373,40.74373,-73.870642,4,25,463,4437166,4016000061,ELMHURST,,,,
2014-15,Q744,MISSING DBN,45-10 94TH STREET CONSOLIDATED LOCATION,,45-10 94TH STREET,Q,24,1293,4,CIVIC LEADERSHIP ACADEMY | PAN AMERICAN INTERNATIONAL HIGH SCHOOL | CORONA ARTS AND SCIENCES ACADEMY | VOYAGES PREPARATORY | 45-10 94TH STREET CONSOLIDATED LOCATION,0,1,3,1,0,5,7C,1251-1500,0.89,3.22,5.07,2.18,1.64,QUEENS,QUEENS,11373,40.74373,-73.870642,4,25,463,4437166,4016000061,ELMHURST,,,,
2014-15,Q774,MISSING DBN,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,Q687,94-50 159 STREET,Q,28,426,1,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,0,0,0,0,0,0,3C,251-500,0.27,1.11,1.38,0.8,0.48,QUEENS,QUEENS,11433,40.701049,-73.798151,12,27,246,4215611,4100990052,JAMAICA,,,,
2014-15,Q792,MISSING DBN,NORTH QUEENS COMMUNITY HIGH SCHOOL,Q792,141-25 77TH ROAD,Q,25,205,1,NORTH QUEENS COMMUNITY HIGH SCHOOL,0,0,2,0,0,2,2C,1-250,0.36,0.76,1.17,0.64,0.37,QUEENS,QUEENS,11367,40.720359,-73.819792,8,24,77903,4438284,4066290035,KEW GARDENS HILLS,,,,
2014-15,Q798,MISSING DBN,BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION,Q580,34-12 36 AVENUE,Q,30,478,1,BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION,0,0,0,0,0,0,3C,251-500,0.27,1.11,1.38,0.8,0.48,QUEENS,QUEENS,11106,40.755366,-73.927169,1,26,55,4009499,4006340036,QUEENSBRIDGE-RAVENSWOOD-LONG ISLAND CITY,,,,
2014-15,Q799,MISSING DBN,CAMBRIA HEIGHTS ACADEMY,Q326,188-04 91ST AVENUE,Q,29,372,1,CAMBRIA HEIGHTS ACADEMY,0,2,1,1,0,4,3C,251-500,0.27,1.11,1.38,0.8,0.48,QUEENS,QUEENS,11423,40.711849,-73.771195,12,23,480,4222072,4104430001,JAMAICA,,,,
2014-15,Q868,MISSING DBN,P.S./I.S. 78Q,Q078,48-09 CENTER BOULEVARD,Q,30,475,1,P.S./I.S. 78Q,0,0,1,0,0,1,3C,251-500,0.27,1.11,1.38,0.8,0.48,QUEENS,QUEENS,11109,40.744753,-73.957971,2,26,1,4000019,4000180001,HUNTERS POINT-SUNNYSIDE-WEST MASPETH,,,,
2014-15,Q877,MISSING DBN,THE 51 AVENUE ACADEMY (THE PATH TO ACADEMIC EXCELL,Q877,76-05 51 AVENUE,Q,24,542,1,THE 51 AVENUE ACADEMY (THE PATH TO ACADEMIC EXCELL,0,0,0,0,0,0,4C,501-750,0.31,1.12,1.82,0.79,0.51,QUEENS,QUEENS,11373,40.73679,-73.887438,4,25,479,4056455,4024510021,ELMHURST-MASPETH,,,,
2014-15,Q884,MISSING DBN,P.S. 65 - THE RAYMOND YORK ELEMENTARY SCHOOL,Q065,103-22 99 STREET,Q,27,505,1,P.S. 65 - THE RAYMOND YORK ELEMENTARY SCHOOL,0,0,0,0,0,0,4C,501-750,0.31,1.12,1.82,0.79,0.51,QUEENS,QUEENS,11417,40.68259,-73.841202,10,32,4002,4438525,4091210011,OZONE PARK,,,,
2014-15,Q891,MISSING DBN,"ROBERT F. WAGNER, JR. SECONDARY SCHOOL FOR ARTS AN",Q560,47-07 30TH PLACE,Q,24,610,1,"ROBERT F. WAGNER, JR. SECONDARY SCHOOL FOR ARTS AN",0,1,1,1,0,3,4C,501-750,0.31,1.12,1.82,0.79,0.51,QUEENS,QUEENS,11101,40.742839,-73.936782,2,26,199,4003540,4002820001,HUNTERS POINT-SUNNYSIDE-WEST MASPETH,,,,
2014-15,Q985,MISSING DBN,EAST RIVER ACADEMY,Q344,15-15 HAZEN STREET,Q,30,653,1,EAST RIVER ACADEMY,0,0,0,0,0,0,4C,501-750,0.31,1.12,1.82,0.79,0.51,QUEENS,QUEENS,11370,40.790976,-73.884374,1,22,1,2097042,2026050040,RIKERS ISLAND,,,,
2014-15,QAPM,MISSING DBN,P.S. Q023 @ QUEENS CHILDREN CENTER,Q023,74-03 COMMONWEALTH BOULEVARD,Q,26,302,1,P.S. Q023 @ QUEENS CHILDREN CENTER,0,0,0,0,0,0,3C,251-500,0.27,1.11,1.38,0.8,0.48,QUEENS,QUEENS,11426,40.746352,-73.727657,13,23,1567,4438378,4084010001,BELLEROSE,,,,
2014-15,QAZJ,MISSING DBN,HOSPITAL SCHOOLS - QUEENS,Q404,269-01 76th Avenue,Q,24,3,1,HOSPITAL SCHOOLS - QUEENS,0,2,1,1,0,4,2C,1-250,0.36,0.76,1.17,0.64,0.37,QUEENS,QUEENS,11004,40.75278,-73.707418,13,23,155102,4439539,4085200002,GLEN OAKS-FLORAL PARK-NEW HYDE PARK,,,,
2014-15,R001,MISSING DBN,P.S. 001 TOTTENVILLE,R001,58 SUMMIT STREET,R,31,520,1,P.S. 001 TOTTENVILLE,0,0,0,0,0,0,4C,501-750,0.31,1.12,1.82,0.79,0.51,STATEN IS,STATEN ISLAND,10307,40.509037,-74.244118,3,51,24401,5107854,5078980001,CHARLESTON-RICHMOND VALLEY-TOTTENVILLE,,,,
2014-15,R002,MISSING DBN,I.S. R002 GEORGE L. EGBERT,R002,333 MIDLAND AVENUE,R,31,816,1,I.S. R002 GEORGE L. EGBERT,0,1,5,0,0,6,5C,751-1000,0.46,1.65,2.77,1.17,0.75,STATEN IS,STATEN ISLAND,10306,40.576725,-74.100726,2,50,11202,5053571,5036960100,NEW DORP-MIDLAND BEACH,,,,
2014-15,X042,MISSING DBN,P.S. 042 CLAREMONT,X042,1537 WASHINGTON AVENUE,X,9,453,1,P.S. 042 CLAREMONT,0,0,0,0,0,0,3C,251-500,0.27,1.11,1.38,0.8,0.48,BRONX,BRONX,10457,40.838288,-73.902987,3,16,169,2009466,2029030023,CLAREMONT-BATHGATE,,,,
2014-15,R004,MISSING DBN,P.S. 004 MAURICE WOLLIN,R004,200 NEDRA LANE,R,31,800,1,P.S. 004 MAURICE WOLLIN,0,0,0,0,0,0,5C,751-1000,0.46,1.65,2.77,1.17,0.75,STATEN IS,STATEN ISLAND,10312,40.552975,-74.194597,3,51,17010,5079499,5060250030,ARDEN HEIGHTS,,,,
2014-15,R005,MISSING DBN,P.S. 005 HUGUENOT,R005,348 DEISIUS STREET,R,31,245,1,P.S. 005 HUGUENOT,0,0,0,0,0,0,2C,1-250,0.36,0.76,1.17,0.64,0.37,STATEN IS,STATEN ISLAND,10312,40.530169,-74.187635,3,51,176,5082407,5065660001,ANNADALE-HUGUENOT-PRINCE'S BAY-ELTINGVILLE,,,,
2014-15,R006,MISSING DBN,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,R006,555 PAGE AVENUE,R,31,688,1,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,0,2,0,1,1,4,4C,501-750,0.31,1.12,1.82,0.79,0.51,STATEN IS,STATEN ISLAND,10307,40.510735,-74.231109,3,51,24401,5131697,5077600001,CHARLESTON-RICHMOND VALLEY-TOTTENVILLE,,,,
2014-15,R007,MISSING DBN,I.S. 007 ELIAS BERNSTEIN,R007,1270 HUGUENOT AVENUE,R,31,1234,1,I.S. 007 ELIAS BERNSTEIN,0,1,2,1,0,4,6C,1001-1250,0.48,2.19,3.69,1.29,1,STATEN IS,STATEN ISLAND,10312,40.523757,-74.185941,3,51,198,5082345,5065440001,ANNADALE-HUGUENOT-PRINCE'S BAY-ELTINGVILLE,,,,
2014-15,R008,MISSING DBN,P.S. 8 SHIRLEE SOLOMON,R008,112 LINDENWOOD ROAD,R,31,554,1,P.S. 8 SHIRLEE SOLOMON,0,1,0,1,0,2,4C,501-750,0.31,1.12,1.82,0.79,0.51,STATEN IS,STATEN ISLAND,10308,40.547692,-74.151755,3,51,15601,5066295,5052210001,GREAT KILLS,,,,
2014-15,R011,MISSING DBN,P.S. 11 THOMAS DONGAN SCHOOL,R011,50 JEFFERSON STREET,R,31,282,1,P.S. 11 THOMAS DONGAN SCHOOL,0,0,2,0,0,2,3C,251-500,0.27,1.11,1.38,0.8,0.48,STATEN IS,STATEN ISLAND,10304,40.59057,-74.097722,2,50,9602,5048647,5033030018,OLD TOWN-DONGAN HILLS-SOUTH BEACH,,,,
2014-15,R013,MISSING DBN,P.S. 013 M. L. LINDEMEYER,R013,191 VERMONT AVENUE,R,31,861,1,P.S. 013 M. L. LINDEMEYER,0,0,2,0,0,2,5C,751-1000,0.46,1.65,2.77,1.17,0.75,STATEN IS,STATEN ISLAND,10305,40.613216,-74.069889,1,49,8,5042776,5028520001,STAPLETON-ROSEBANK,,,,
2014-15,R014,MISSING DBN,P.S. 014 CORNELIUS VANDERBILT,R014,100 TOMPKINS AVENUE,R,31,101,2,P.S. 014 CORNELIUS VANDERBILT | PS 78 | 100 TOMPKINS AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,2C,1-250,N/A,N/A,N/A,N/A,N/A,STATEN IS,STATEN ISLAND,10304,40.622455,-74.078508,1,49,29,5014176,5005450110,STAPLETON-ROSEBANK,,,,
2014-15,R034,MISSING DBN,I.S. 034 TOTTENVILLE,R034,528 ACADEMY AVENUE,R,31,1165,1,I.S. 034 TOTTENVILLE,0,3,1,0,2,6,6C,1001-1250,0.48,2.19,3.69,1.29,1,STATEN IS,STATEN ISLAND,10307,40.508284,-74.243428,3,51,24401,5088090,5078940001,CHARLESTON-RICHMOND VALLEY-TOTTENVILLE,,,,
2014-15,R014,MISSING DBN,PS 78,R078,100 TOMPKINS AVENUE,R,31,668,2,P.S. 014 CORNELIUS VANDERBILT | PS 78 | 100 TOMPKINS AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,4C,501-750,N/A,N/A,N/A,N/A,N/A,STATEN IS,STATEN ISLAND,10304,40.622455,-74.078508,1,49,29,5014176,5005450110,STAPLETON-ROSEBANK,,,,
2014-15,X043,MISSING DBN,P.S. 043 JONAS BRONCK,X043,165 BROWN PLACE,X,7,525,1,P.S. 043 JONAS BRONCK,0,2,0,1,0,3,4C,501-750,0.31,1.12,1.82,0.79,0.51,BRONX,BRONX,10454,40.806351,-73.921196,1,8,25,2000205,2022800040,MOTT HAVEN-PORT MORRIS,,,,
2014-15,R016,MISSING DBN,FORT HILL COLLABORATIVE ELEMENTARY SCHOOL,R010,80 MONROE AVENUE,R,31,62,2,FORT HILL COLLABORATIVE ELEMENTARY SCHOOL |P.S. 016 JOHN J. DRISCOLL |80 MONROE AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,2C,1-250,N/A,N/A,N/A,N/A,N/A,STATEN IS,STATEN ISLAND,10301,40.6397,-74.079141,1,49,11,5000291,5000180015,WEST NEW BRIGHTON-NEW BRIGHTON-ST. GEORGE,,,,
2014-15,R016,MISSING DBN,P.S. 016 JOHN J. DRISCOLL,R016,80 MONROE AVENUE,R,31,620,2,FORT HILL COLLABORATIVE ELEMENTARY SCHOOL |P.S. 016 JOHN J. DRISCOLL |80 MONROE AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,4C,501-750,N/A,N/A,N/A,N/A,N/A,STATEN IS,STATEN ISLAND,10301,40.6397,-74.079141,1,49,11,5000291,5000180015,WEST NEW BRIGHTON-NEW BRIGHTON-ST. GEORGE,,,,
2014-15,R016,MISSING DBN,80 MONROE AVENUE CONSOLIDATED LOCATION,,80 MONROE AVENUE,R,31,682,2,FORT HILL COLLABORATIVE ELEMENTARY SCHOOL |P.S. 016 JOHN J. DRISCOLL |80 MONROE AVENUE CONSOLIDATED LOCATION,1,2,0,1,2,6,4C,501-750,0.31,1.12,1.82,0.79,0.51,STATEN IS,STATEN ISLAND,10301,40.6397,-74.079141,1,49,11,5000291,5000180015,WEST NEW BRIGHTON-NEW BRIGHTON-ST. GEORGE,,,,
2014-15,R018,MISSING DBN,P.S. 018 JOHN G. WHITTIER,R018,221 BROADWAY,R,31,637,1,P.S. 018 JOHN G. WHITTIER,0,1,1,0,1,3,4C,501-750,0.31,1.12,1.82,0.79,0.51,STATEN IS,STATEN ISLAND,10310,40.636587,-74.117509,1,49,105,5004877,5001760010,NEW BRIGHTON-SILVER LAKE,,,,
2014-15,R019,MISSING DBN,P.S. 019 THE CURTIS SCHOOL,R019,780 POST AVENUE,R,31,622,1,P.S. 019 THE CURTIS SCHOOL,0,0,1,0,0,1,4C,501-750,0.31,1.12,1.82,0.79,0.51,STATEN IS,STATEN ISLAND,10310,40.631214,-74.127101,1,49,141,5006175,5002270024,WEST NEW BRIGHTON-NEW BRIGHTON-ST. GEORGE,,,,
2014-15,R020,MISSING DBN,P.S. 020 PORT RICHMOND,R020,161 PARK AVENUE,R,31,487,1,P.S. 020 PORT RICHMOND,0,0,1,0,0,1,3C,251-500,0.27,1.11,1.38,0.8,0.48,STATEN IS,STATEN ISLAND,10302,40.636598,-74.132919,1,49,207,5106979,5010200001,PORT RICHMOND,,,,
2014-15,R021,MISSING DBN,P.S. 21 MARGARET EMERY-ELM PARK,R021,168 HOOKER PLACE,R,31,404,1,P.S. 21 MARGARET EMERY-ELM PARK,0,1,1,1,0,3,3C,251-500,0.27,1.11,1.38,0.8,0.48,STATEN IS,STATEN ISLAND,10302,40.631523,-74.144297,1,49,213,5026335,5011350001,PORT RICHMOND,,,,
2014-15,R022,MISSING DBN,P.S. 022 GRANITEVILLE,R022,1860 FOREST AVENUE,R,31,1067,1,P.S. 022 GRANITEVILLE,1,0,3,1,0,5,6C,1001-1250,0.48,2.19,3.69,1.29,1,STATEN IS,STATEN ISLAND,10303,40.625369,-74.15097,1,49,30302,5107239,5017060001,MARINER'S HARBOR-ARLINGTON-PORT IVORY-GRANITEVILLE,,,,
2014-15,R023,MISSING DBN,P.S. 023 RICHMONDTOWN,R023,30 NATICK STREET,R,31,504,1,P.S. 023 RICHMONDTOWN,1,0,0,1,0,2,4C,501-750,0.31,1.12,1.82,0.79,0.51,STATEN IS,STATEN ISLAND,10306,40.571187,-74.132634,3,50,138,5059927,5043730001,OAKWOOD-OAKWOOD BEACH,,,,
2014-15,R024,MISSING DBN,I.S. 024 MYRA S. BARNES,R024,225 CLEVELAND AVENUE,R,31,1371,1,I.S. 024 MYRA S. BARNES,0,1,1,1,0,3,7C,1251-1500,0.89,3.22,5.07,2.18,1.64,STATEN IS,STATEN ISLAND,10308,40.545281,-74.14632,3,51,13203,5065854,5051530108,GREAT KILLS,,,,
2014-15,R026,MISSING DBN,P.S. 026 THE CARTERET SCHOOL,R026,4108 VICTORY BOULEVARD,R,31,222,1,P.S. 026 THE CARTERET SCHOOL,0,0,0,0,0,0,2C,1-250,0.36,0.76,1.17,0.64,0.37,STATEN IS,STATEN ISLAND,10314,40.591702,-74.190648,2,50,29102,5107386,5026340001,NEW SPRINGVILLE-BLOOMFIELD-TRAVIS,,,,
2014-15,R027,MISSING DBN,I.S. 027 ANNING S. PRALL,R027,11 CLOVE LAKE PLACE,R,31,1114,1,I.S. 027 ANNING S. PRALL,0,9,15,0,8,32,6C,1001-1250,0.48,2.19,3.69,1.29,1,STATEN IS,STATEN ISLAND,10310,40.628169,-74.116997,1,49,125,5008403,5003080001,WEST NEW BRIGHTON-NEW BRIGHTON-ST. GEORGE,,,,
2014-15,R029,MISSING DBN,P.S. 029 BARDWELL,R029,1581 VICTORY BOULEVARD,R,31,744,1,P.S. 029 BARDWELL,0,0,1,0,0,1,4C,501-750,0.31,1.12,1.82,0.79,0.51,STATEN IS,STATEN ISLAND,10314,40.613604,-74.115988,1,50,147,5009028,5003310001,WESTERLEIGH,,,,
2014-15,R030,MISSING DBN,P.S. 030 WESTERLEIGH,R030,200 WARDWELL AVENUE,R,31,792,1,P.S. 030 WESTERLEIGH,0,0,0,0,0,0,5C,751-1000,0.46,1.65,2.77,1.17,0.75,STATEN IS,STATEN ISLAND,10314,40.618439,-74.132645,1,50,201,5113069,5004230009,WESTERLEIGH,,,,
2014-15,R031,MISSING DBN,P.S. 031 WILLIAM T. DAVIS,R031,55 LAYTON AVENUE,R,31,453,1,P.S. 031 WILLIAM T. DAVIS,0,0,1,0,0,1,3C,251-500,0.27,1.11,1.38,0.8,0.48,STATEN IS,STATEN ISLAND,10301,40.641595,-74.085135,1,49,9,5001150,5000490182,WEST NEW BRIGHTON-NEW BRIGHTON-ST. GEORGE,,,,
2014-15,R032,MISSING DBN,P.S. 032 THE GIFFORD SCHOOL,R032,32 ELVERTON AVENUE,R,31,714,1,P.S. 032 THE GIFFORD SCHOOL,0,1,0,0,1,2,4C,501-750,0.31,1.12,1.82,0.79,0.51,STATEN IS,STATEN ISLAND,10308,40.557876,-74.155356,3,51,14608,5070651,5054440012,GREAT KILLS,,,,
2014-15,R035,MISSING DBN,P.S. 35 THE CLOVE VALLEY SCHOOL,R035,60 FOOTE AVENUE,R,31,379,1,P.S. 35 THE CLOVE VALLEY SCHOOL,0,0,1,0,0,1,3C,251-500,0.27,1.11,1.38,0.8,0.48,STATEN IS,STATEN ISLAND,10301,40.613721,-74.099626,1,49,47,5015603,5006100127,GRYMES HILL-CLIFTON-FOX HILLS,,,,
2014-15,R036,MISSING DBN,P.S. 036 J. C. DRUMGOOLE,R036,255 IONIA AVENUE,R,31,912,1,P.S. 036 J. C. DRUMGOOLE,0,0,0,0,0,0,5C,751-1000,0.46,1.65,2.77,1.17,0.75,STATEN IS,STATEN ISLAND,10312,40.543083,-74.182299,3,51,17005,5107742,5062620012,ANNADALE-HUGUENOT-PRINCE'S BAY-ELTINGVILLE,,,,
2014-15,R038,MISSING DBN,P.S. 038 GEORGE CROMWELL,R038,421 LINCOLN AVENUE,R,31,370,1,P.S. 038 GEORGE CROMWELL,1,0,0,1,0,2,3C,251-500,0.27,1.11,1.38,0.8,0.48,STATEN IS,STATEN ISLAND,10306,40.575665,-74.101624,2,50,11202,5054213,5037320006,NEW DORP-MIDLAND BEACH,,,,
2014-15,R039,MISSING DBN,P.S. 39 FRANCIS J. MURPHY JR.,R039,71 SAND LANE,R,31,547,1,P.S. 39 FRANCIS J. MURPHY JR.,0,0,1,0,0,1,4C,501-750,0.31,1.12,1.82,0.79,0.51,STATEN IS,STATEN ISLAND,10305,40.597679,-74.071529,2,50,2002,5045488,5030970014,GRASMERE-ARROCHAR-FT. WADSWORTH,,,,
2014-15,R040,MISSING DBN,P.S. R373,R373,91 HENDERSON AVENUE,R,31,460,2,P.S. R373 | HOME INSTRUCTION - S.I. | 91 HENDERSON AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,3C,251-500,N/A,N/A,N/A,N/A,N/A,STATEN IS,STATEN ISLAND,10301,40.640686,-74.095378,1,49,81,5001823,5000730064,WEST NEW BRIGHTON-NEW BRIGHTON-ST. GEORGE,,,,
2014-15,R040,MISSING DBN,HOME INSTRUCTION - S.I.,R505,91 HENDERSON AVENUE,R,31,19,2,P.S. R373 | HOME INSTRUCTION - S.I. | 91 HENDERSON AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,2C,1-250,N/A,N/A,N/A,N/A,N/A,STATEN IS,STATEN ISLAND,10301,40.640686,-74.095378,1,49,81,5001823,5000730064,WEST NEW BRIGHTON-NEW BRIGHTON-ST. GEORGE,,,,
2014-15,R040,MISSING DBN,91 HENDERSON AVENUE CONSOLIDATED LOCATION,,91 HENDERSON AVENUE,R,31,479,2,P.S. R373 | HOME INSTRUCTION - S.I. | 91 HENDERSON AVENUE CONSOLIDATED LOCATION,1,0,2,1,0,4,3C,251-500,0.27,1.11,1.38,0.8,0.48,STATEN IS,STATEN ISLAND,10301,40.640686,-74.095378,1,49,81,5001823,5000730064,WEST NEW BRIGHTON-NEW BRIGHTON-ST. GEORGE,,,,
2014-15,R041,MISSING DBN,P.S. 041 NEW DORP,R041,216 CLAWSON STREET,R,31,706,1,P.S. 041 NEW DORP,0,0,1,0,0,1,4C,501-750,0.31,1.12,1.82,0.79,0.51,STATEN IS,STATEN ISLAND,10306,40.574044,-74.109282,2,50,122,5052791,5036450007,NEW DORP-MIDLAND BEACH,,,,
2014-15,R042,MISSING DBN,P.S. 042 ELTINGVILLE,R042,380 GENESEE AVENUE,R,31,934,1,P.S. 042 ELTINGVILLE,0,0,0,0,0,0,5C,751-1000,0.46,1.65,2.77,1.17,0.75,STATEN IS,STATEN ISLAND,10312,40.552523,-74.169464,3,51,17012,5074394,5056050001,ANNADALE-HUGUENOT-PRINCE'S BAY-ELTINGVILLE,,,,
2014-15,R043,MISSING DBN,CSI HIGH SCHOOL FOR INTERNATIONAL STUDIES,R047,100 ESSEX DRIVE,R,31,520,3,MARSH AVENUE SCHOOL FOR EXPEDITIONARY LEARNING | GAYNOR MCCOWN EXPEDITIONARY LEARNING SCHOOL | 100 ESSEX DRIVE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,4C,501-750,N/A,N/A,N/A,N/A,N/A,STATEN IS,STATEN ISLAND,10314,40.581315,-74.158589,2,51,27702,5149609,5024500320,TODT HILL-EMERSON HILL-HEARTLAND VILLAGE-LIGHTHOUSE HILL,,,,
2014-15,R043,MISSING DBN,MARSH AVENUE SCHOOL FOR EXPEDITIONARY LEARNING,R063,100 ESSEX DRIVE,R,31,444,3,MARSH AVENUE SCHOOL FOR EXPEDITIONARY LEARNING | GAYNOR MCCOWN EXPEDITIONARY LEARNING SCHOOL | 100 ESSEX DRIVE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,3C,251-500,N/A,N/A,N/A,N/A,N/A,STATEN IS,STATEN ISLAND,10314,40.581315,-74.158589,2,51,27702,5149609,5024500320,TODT HILL-EMERSON HILL-HEARTLAND VILLAGE-LIGHTHOUSE HILL,,,,
2014-15,R043,MISSING DBN,GAYNOR MCCOWN EXPEDITIONARY LEARNING SCHOOL,R064,100 ESSEX DRIVE,R,31,479,3,MARSH AVENUE SCHOOL FOR EXPEDITIONARY LEARNING | GAYNOR MCCOWN EXPEDITIONARY LEARNING SCHOOL | 100 ESSEX DRIVE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,3C,251-500,N/A,N/A,N/A,N/A,N/A,STATEN IS,STATEN ISLAND,10314,40.581315,-74.158589,2,51,27702,5149609,5024500320,TODT HILL-EMERSON HILL-HEARTLAND VILLAGE-LIGHTHOUSE HILL,,,,
2014-15,R069,MISSING DBN,P.S. 069 DANIEL D. TOMPKINS,R069,144 KEATING PLACE,R,31,944,1,P.S. 069 DANIEL D. TOMPKINS,0,0,0,0,0,0,5C,751-1000,0.46,1.65,2.77,1.17,0.75,STATEN IS,STATEN ISLAND,10314,40.591468,-74.156705,2,51,27705,5037541,5023660073,TODT HILL-EMERSON HILL-HEARTLAND VILLAGE-LIGHTHOUSE HILL,,,,
2014-15,R043,MISSING DBN,100 ESSEX DRIVE CONSOLIDATED LOCATION,,100 ESSEX DRIVE,R,31,1443,3,MARSH AVENUE SCHOOL FOR EXPEDITIONARY LEARNING | GAYNOR MCCOWN EXPEDITIONARY LEARNING SCHOOL | 100 ESSEX DRIVE CONSOLIDATED LOCATION,1,1,6,0,2,10,7C,1251-1500,0.89,3.22,5.07,2.18,1.64,STATEN IS,STATEN ISLAND,10314,40.581315,-74.158589,2,51,27702,5149609,5024500320,TODT HILL-EMERSON HILL-HEARTLAND VILLAGE-LIGHTHOUSE HILL,,,,
